Store code,the date,Number of sales,Unit cost,Selling price,Store code
1333626,30/10/2015,  1    ,  76    ,  77    ,
1340370,30/10/2015,  1    ,  88    ,  91    ,
1370669,30/10/2015,  1    ,  63    ,  71    ,
1380788,30/10/2015,  2    ,  71    ,  81    ,
1403429,30/10/2015,  2    ,  65    ,  72    ,
1411640,30/10/2015,  1    ,  69    ,  104    ,
1431318,30/10/2015,  1    ,  78    ,  73    ,
1455486,30/10/2015,  1    ,  78    ,  73    ,
1460649,30/10/2015,  1    ,  54    ,  71    ,
1463451,30/10/2015,  2    ,  78    ,  92    ,
1463471,30/10/2015,  2    ,  65    ,  69    ,
1479073,30/10/2015,  1    ,  76    ,  77    ,
1484789,30/10/2015,  1    ,  76    ,  77    ,
1499609,30/10/2015,  1    ,  58    ,  80    ,
101462,31/10/2015,  5    ,  84    ,  88    ,
105122,31/10/2015,  1    ,  58    ,  80    ,
1125040,31/10/2015,  3    ,  80    ,  85    ,
1125726,31/10/2015,  2    ,  86    ,  97    ,
1135618,31/10/2015,  2    ,  54    ,  69    ,
1136014,31/10/2015,  5    ,  60    ,  71    ,
1136017,31/10/2015,  4    ,  77    ,  97    ,
1136019,31/10/2015,  1    ,  115    ,  108    ,
1139627,31/10/2015,  1    ,  76    ,  77    ,
1140597,31/10/2015,  1    ,  115    ,  108    ,
1141563,31/10/2015,  6    ,  75    ,  79    ,
1141565,31/10/2015,  3    ,  88    ,  94    ,
1143361,31/10/2015,  1    ,  86    ,  95    ,
1143767,31/10/2015,  3    ,  73    ,  80    ,
1144844,31/10/2015,  1    ,  115    ,  108    ,
1144860,31/10/2015,  1    ,  54    ,  71    ,
1145000,31/10/2015,  1    ,  69    ,  98    ,
1145004,31/10/2015,  1    ,  76    ,  77    ,
1145299,31/10/2015,  2    ,  59    ,  69    ,
1145347,31/10/2015,  1    ,  86    ,  95    ,
1145540,31/10/2015,  2    ,  104    ,  114    ,
1147019,31/10/2015,  1    ,  76    ,  77    ,
1147105,31/10/2015,  2    ,  50    ,  57    ,
1147199,31/10/2015,  1    ,  101    ,  112    ,
1147541,31/10/2015,  1    ,  101    ,  112    ,
1147554,31/10/2015,  1    ,  54    ,  71    ,
1149639,31/10/2015,  1    ,  76    ,  77    ,
1149710,31/10/2015,  1    ,  54    ,  67    ,
1149711,31/10/2015,  1    ,  54    ,  71    ,
1149714,31/10/2015,  2    ,  71    ,  81    ,
1149718,31/10/2015,  1    ,  76    ,  77    ,
1151743,31/10/2015,  3    ,  86    ,  90    ,
1151862,31/10/2015,  6    ,  74    ,  77    ,
1152049,31/10/2015,  1    ,  101    ,  112    ,
1152052,31/10/2015,  2    ,  104    ,  107    ,
1152210,31/10/2015,  1    ,  76    ,  77    ,
1153461,31/10/2015,  1    ,  63    ,  71    ,
1153470,31/10/2015,  1    ,  115    ,  108    ,
1153471,31/10/2015,  1    ,  63    ,  71    ,
1153518,31/10/2015,  1    ,  49    ,  65    ,
1153519,31/10/2015,  1    ,  87    ,  91    ,
1153520,31/10/2015,  2    ,  127    ,  149    ,
1153521,31/10/2015,  1    ,  18    ,  25    ,
1153525,31/10/2015,  1    ,  70    ,  79    ,
1153527,31/10/2015,  1    ,  54    ,  71    ,
1156658,31/10/2015,  1    ,  87    ,  91    ,
1158938,31/10/2015,  1    ,  76    ,  77    ,
1159778,31/10/2015,  1    ,  86    ,  95    ,
1160923,31/10/2015,  2    ,  93    ,  95    ,
1170701,31/10/2015,  4    ,  87    ,  99    ,
1172838,31/10/2015,  1    ,  76    ,  77    ,
1173031,31/10/2015,  1    ,  72    ,  81    ,
1176680,31/10/2015,  2    ,  124    ,  120    ,
1178750,31/10/2015,  1    ,  43    ,  60    ,
1180626,31/10/2015,  3    ,  61    ,  74    ,
1181434,31/10/2015,  3    ,  81    ,  93    ,
1196175,31/10/2015,  1    ,  43    ,  60    ,
1196189,31/10/2015,  1    ,  87    ,  91    ,
1202418,31/10/2015,  2    ,  67    ,  76    ,
1204285,31/10/2015,  2    ,  62    ,  75    ,
1204512,31/10/2015,  1    ,  115    ,  103    ,
1221484,31/10/2015,  2    ,  59    ,  71    ,
1225244,31/10/2015,  1    ,  49    ,  65    ,
1232876,31/10/2015,  3    ,  50    ,  56    ,
1234443,31/10/2015,  1    ,  76    ,  77    ,
1241545,31/10/2015,  1    ,  44    ,  47    ,
1267455,31/10/2015,  1    ,  78    ,  73    ,
1271440,31/10/2015,  1    ,  63    ,  71    ,
1275785,31/10/2015,  1    ,  76    ,  77    ,
1276755,31/10/2015,  2    ,  61    ,  73    ,
1276765,31/10/2015,  2    ,  69    ,  74    ,
1287824,31/10/2015,  1    ,  63    ,  68    ,
1294511,31/10/2015,  2    ,  68    ,  74    ,
1294702,31/10/2015,  2    ,  82    ,  84    ,
1295811,31/10/2015,  1    ,  63    ,  71    ,
1305313,31/10/2015,  1    ,  87    ,  91    ,
1310523,31/10/2015,  2    ,  49    ,  61    ,
1319593,31/10/2015,  2    ,  43    ,  54    ,
1319605,31/10/2015,  3    ,  80    ,  82    ,
1343936,31/10/2015,  2    ,  59    ,  72    ,
1345915,31/10/2015,  1    ,  87    ,  91    ,
1348033,31/10/2015,  1    ,  58    ,  76    ,
1370669,31/10/2015,  1    ,  86    ,  95    ,
1398161,31/10/2015,  1    ,  45    ,  47    ,
1403429,31/10/2015,  1    ,  87    ,  91    ,
1411640,31/10/2015,  1    ,  87    ,  91    ,
1423417,31/10/2015,  1    ,  76    ,  77    ,
1429125,31/10/2015,  2    ,  62    ,  75    ,
1434555,31/10/2015,  1    ,  54    ,  67    ,
1456696,31/10/2015,  1    ,  44    ,  47    ,
1457717,31/10/2015,  1    ,  76    ,  77    ,
1458711,31/10/2015,  1    ,  115    ,  108    ,
1460642,31/10/2015,  1    ,  54    ,  67    ,
1460654,31/10/2015,  2    ,  49    ,  59    ,
1463048,31/10/2015,  1    ,  152    ,  170    ,
1463452,31/10/2015,  2    ,  78    ,  87    ,
1463473,31/10/2015,  2    ,  62    ,  71    ,
1484789,31/10/2015,  1    ,  86    ,  95    ,
101462,01/12/2015,  3    ,  128    ,  163    ,
105426,01/12/2015,  1    ,  72    ,  74    ,
1125039,01/12/2015,  1    ,  44    ,  44    ,
1125040,01/12/2015,  1    ,  44    ,  44    ,
1125726,01/12/2015,  1    ,  44    ,  44    ,
1135618,01/12/2015,  1    ,  44    ,  44    ,
1136014,01/12/2015,  1    ,  43    ,  58    ,
1136017,01/12/2015,  2    ,  60    ,  79    ,
1136019,01/12/2015,  1    ,  44    ,  44    ,
1136020,01/12/2015,  1    ,  62    ,  77    ,
1141327,01/12/2015,  1    ,  43    ,  58    ,
1141565,01/12/2015,  1    ,  44    ,  44    ,
1141567,01/12/2015,  1    ,  84    ,  88    ,
1143361,01/12/2015,  1    ,  44    ,  44    ,
1143403,01/12/2015,  1    ,  110    ,  114    ,
1144860,01/12/2015,  1    ,  56    ,  77    ,
1145540,01/12/2015,  2    ,  68    ,  73    ,
1145678,01/12/2015,  1    ,  56    ,  77    ,
1147091,01/12/2015,  1    ,  44    ,  44    ,
1147199,01/12/2015,  1    ,  152    ,  163    ,
1147541,01/12/2015,  1    ,  44    ,  44    ,
1149642,01/12/2015,  1    ,  56    ,  77    ,
1151738,01/12/2015,  1    ,  84    ,  88    ,
1151743,01/12/2015,  3    ,  66    ,  72    ,
1151862,01/12/2015,  2    ,  58    ,  66    ,
1153463,01/12/2015,  1    ,  49    ,  62    ,
1153467,01/12/2015,  1    ,  72    ,  74    ,
1153471,01/12/2015,  1    ,  132    ,  127    ,
1153511,01/12/2015,  1    ,  72    ,  70    ,
1153515,01/12/2015,  1    ,  43    ,  58    ,
1153518,01/12/2015,  2    ,  58    ,  59    ,
1153520,01/12/2015,  1    ,  76    ,  95    ,
1156629,01/12/2015,- 1    ,  44    ,  44    ,
1156658,01/12/2015,  1    ,  97    ,  101    ,
1168831,01/12/2015,  1    ,  44    ,  44    ,
1170701,01/12/2015,  1    ,  84    ,  88    ,
1176680,01/12/2015,  2    ,  63    ,  73    ,
1179050,01/12/2015,  1    ,  44    ,  44    ,
1184404,01/12/2015,  2    ,  58    ,  66    ,
1204512,01/12/2015,  1    ,  49    ,  62    ,
1225244,01/12/2015,  1    ,  44    ,  44    ,
1232876,01/12/2015,  1    ,  44    ,  44    ,
1234443,01/12/2015,  5    ,  61    ,  61    ,
1241545,01/12/2015,  1    ,  43    ,  58    ,
1269345,01/12/2015,  1    ,  43    ,  58    ,
1275785,01/12/2015,  1    ,  72    ,  74    ,
1276755,01/12/2015,  2    ,  75    ,  87    ,
1276765,01/12/2015,  1    ,  84    ,  88    ,
1287824,01/12/2015,  1    ,  44    ,  44    ,
1294511,01/12/2015,  1    ,  82    ,  91    ,
1310523,01/12/2015,  1    ,  97    ,  101    ,
1319633,01/12/2015,  1    ,  77    ,  100    ,
1333626,01/12/2015,  1    ,  97    ,  101    ,
1340370,01/12/2015,  1    ,  72    ,  74    ,
1363619,01/12/2015,  3    ,  89    ,  91    ,
1403429,01/12/2015,  1    ,  43    ,  58    ,
1411640,01/12/2015,  2    ,  102    ,  122    ,
1421783,01/12/2015,  1    ,  45    ,  46    ,
1429125,01/12/2015,  1    ,  43    ,  58    ,
1434555,01/12/2015,  1    ,  84    ,  88    ,
1444116,01/12/2015,  6    ,  72    ,  70    ,
1460649,01/12/2015,  1    ,  84    ,  88    ,
1460654,01/12/2015,  1    ,  43    ,  58    ,
1463471,01/12/2015,  1    ,  78    ,  73    ,
1466903,01/12/2015,  1    ,  55    ,  48    ,
1479073,01/12/2015,  1    ,  72    ,  74    ,
1499726,01/12/2015,  1    ,  72    ,  74    ,
101462,02/12/2015,  3    ,  66    ,  74    ,
111687,02/12/2015,  1    ,  82    ,  91    ,
1125726,02/12/2015,  1    ,  82    ,  91    ,
1136014,02/12/2015,  1    ,  70    ,  70    ,
1136020,02/12/2015,  2    ,  77    ,  90    ,
1138567,02/12/2015,  2    ,  56    ,  51    ,
1139627,02/12/2015,- 1    ,  91    ,  81    ,
1140597,02/12/2015,  2    ,  58    ,  66    ,
1141563,02/12/2015,  1    ,  56    ,  77    ,
1143361,02/12/2015,  1    ,  82    ,  91    ,
1143366,02/12/2015,  1    ,  82    ,  91    ,
1143403,02/12/2015,  2    ,  58    ,  58    ,
1143405,02/12/2015,  1    ,  43    ,  58    ,
1143767,02/12/2015,  1    ,  97    ,  101    ,
1144844,02/12/2015,  3    ,  65    ,  84    ,
1145299,02/12/2015,  2    ,  78    ,  79    ,
1145346,02/12/2015,  1    ,  43    ,  58    ,
1145678,02/12/2015,  1    ,  72    ,  74    ,
1149710,02/12/2015,  2    ,  58    ,  58    ,
1151738,02/12/2015,  2    ,  70    ,  82    ,
1151862,02/12/2015,  2    ,  63    ,  64    ,
1152051,02/12/2015,  1    ,  44    ,  43    ,
1152052,02/12/2015,  1    ,  72    ,  74    ,
1152210,02/12/2015,  1    ,  72    ,  70    ,
1153461,02/12/2015,  2    ,  72    ,  72    ,
1153515,02/12/2015,  1    ,  72    ,  70    ,
1153518,02/12/2015,  1    ,  44    ,  43    ,
1153519,02/12/2015,  1    ,  72    ,  74    ,
1153520,02/12/2015,  1    ,  72    ,  74    ,
1153526,02/12/2015,  1    ,  72    ,  74    ,
1153527,02/12/2015,  1    ,  72    ,  70    ,
1153531,02/12/2015,  1    ,  77    ,  99    ,
1168831,02/12/2015,  2    ,  44    ,  51    ,
1170701,02/12/2015,  1    ,  56    ,  77    ,
1172591,02/12/2015,  1    ,  44    ,  43    ,
1173031,02/12/2015,  2    ,  61    ,  62    ,
1180626,02/12/2015,  1    ,  110    ,  114    ,
1181034,02/12/2015,  1    ,  82    ,  91    ,
1181434,02/12/2015,  2    ,  75    ,  86    ,
1184404,02/12/2015,  1    ,  56    ,  58    ,
1196175,02/12/2015,  1    ,  72    ,  74    ,
1204512,02/12/2015,  1    ,  43    ,  58    ,
1221484,02/12/2015,  3    ,  78    ,  85    ,
1225244,02/12/2015,  1    ,  44    ,  43    ,
1225745,02/12/2015,  1    ,  142    ,  157    ,
1226705,02/12/2015,  1    ,  44    ,  43    ,
1241545,02/12/2015,  1    ,  72    ,  74    ,
1271440,02/12/2015,  1    ,  62    ,  77    ,
1276755,02/12/2015,  1    ,  82    ,  91    ,
1276765,02/12/2015,  1    ,  72    ,  74    ,
1287824,02/12/2015,  3    ,  66    ,  72    ,
1294422,02/12/2015,  1    ,  44    ,  43    ,
1294702,02/12/2015,  30    ,  44    ,  43    ,
1295811,02/12/2015,  2    ,  83    ,  95    ,
1305313,02/12/2015,  1    ,  77    ,  99    ,
1310523,02/12/2015,  1    ,  77    ,  99    ,
1333626,02/12/2015,  1    ,  43    ,  58    ,
1343936,02/12/2015,  3    ,  66    ,  74    ,
1348733,02/12/2015,  1    ,  44    ,  43    ,
1370669,02/12/2015,  1    ,  72    ,  74    ,
1411640,02/12/2015,  2    ,  54    ,  59    ,
1423417,02/12/2015,  1    ,  44    ,  43    ,
1429125,02/12/2015,  1    ,  72    ,  70    ,
1434555,02/12/2015,  1    ,  72    ,  74    ,
1455486,02/12/2015,  2    ,  77    ,  82    ,
1456696,02/12/2015,  1    ,  44    ,  43    ,
1457717,02/12/2015,  1    ,  43    ,  58    ,
1460642,02/12/2015,  1    ,  72    ,  70    ,
1460649,02/12/2015,  1    ,  44    ,  43    ,
1463452,02/12/2015,  2    ,  73    ,  94    ,
1463471,02/12/2015,  1    ,  44    ,  43    ,
1466903,02/12/2015,  1    ,  44    ,  43    ,
1478073,02/12/2015,  1    ,  72    ,  74    ,
1484789,02/12/2015,  1    ,  44    ,  43    ,
1500255,02/12/2015,  2    ,  61    ,  71    ,
101462,03/12/2015,  1    ,  192    ,  152    ,
105122,03/12/2015,  3    ,  66    ,  72    ,
111687,03/12/2015,  3    ,  57    ,  71    ,
1125726,03/12/2015,- 1    ,  82    ,  93    ,
1136014,03/12/2015,  1    ,  97    ,  100    ,
1136017,03/12/2015,  2    ,  103    ,  108    ,
1140597,03/12/2015,  1    ,  72    ,  79    ,
1141563,03/12/2015,  3    ,  62    ,  63    ,
1141564,03/12/2015,  2    ,  77    ,  86    ,
1141565,03/12/2015,  1    ,  43    ,  55    ,
1141567,03/12/2015,  1    ,  44    ,  44    ,
1143363,03/12/2015,  1    ,  43    ,  55    ,
1143366,03/12/2015,  1    ,  72    ,  79    ,
1143405,03/12/2015,  1    ,  43    ,  55    ,
1143767,03/12/2015,  1    ,  72    ,  72    ,
1145000,03/12/2015,  1    ,  44    ,  44    ,
1145005,03/12/2015,  2    ,  78    ,  84    ,
1145346,03/12/2015,  1    ,  44    ,  44    ,
1145347,03/12/2015,  2    ,  72    ,  85    ,
1145540,03/12/2015,  1    ,  82    ,  93    ,
1145678,03/12/2015,  2    ,  60    ,  78    ,
1147019,03/12/2015,  2    ,  77    ,  86    ,
1147091,03/12/2015,  1    ,  77    ,  101    ,
1147199,03/12/2015,  1    ,  44    ,  44    ,
1147528,03/12/2015,  1    ,  54    ,  68    ,
1147541,03/12/2015,  1    ,  43    ,  55    ,
1147554,03/12/2015,  1    ,  43    ,  55    ,
1149710,03/12/2015,  2    ,  58    ,  62    ,
1151738,03/12/2015,  2    ,  73    ,  84    ,
1151743,03/12/2015,  1    ,  97    ,  103    ,
1151862,03/12/2015,  1    ,  72    ,  72    ,
1152049,03/12/2015,  1    ,  43    ,  59    ,
1153456,03/12/2015,  2    ,  58    ,  58    ,
1153511,03/12/2015,  3    ,  79    ,  87    ,
1153515,03/12/2015,  1    ,  43    ,  55    ,
1153518,03/12/2015,  2    ,  63    ,  72    ,
1153519,03/12/2015,  2    ,  75    ,  87    ,
1153520,03/12/2015,  2    ,  83    ,  91    ,
1153521,03/12/2015,  1    ,  62    ,  78    ,
1153528,03/12/2015,  1    ,  62    ,  78    ,
1159778,03/12/2015,  1    ,  44    ,  44    ,
1166091,03/12/2015,  1    ,  72    ,  79    ,
1168831,03/12/2015,  2    ,  70    ,  77    ,
1170701,03/12/2015,  1    ,  70    ,  99    ,
1171771,03/12/2015,  1    ,  72    ,  79    ,
1174680,03/12/2015,  1    ,  72    ,  79    ,
1178717,03/12/2015,  1    ,  72    ,  79    ,
1186262,03/12/2015,  2    ,  72    ,  73    ,
1225745,03/12/2015,  4    ,  71    ,  78    ,
1226705,03/12/2015,  1    ,  84    ,  89    ,
1241545,03/12/2015,  4    ,  68    ,  76    ,
1245775,03/12/2015,  1    ,  56    ,  78    ,
1269345,03/12/2015,  2    ,  58    ,  62    ,
1271440,03/12/2015,  1    ,  43    ,  55    ,
1275785,03/12/2015,  1    ,  76    ,  84    ,
1276765,03/12/2015,  2    ,  63    ,  69    ,
1279631,03/12/2015,  1    ,  76    ,  84    ,
1294422,03/12/2015,  2    ,  80    ,  95    ,
1294702,03/12/2015,  1    ,  43    ,  55    ,
1295811,03/12/2015,  1    ,  44    ,  44    ,
1310523,03/12/2015,  2    ,  58    ,  67    ,
1319633,03/12/2015,  1    ,  43    ,  55    ,
1333626,03/12/2015,  2    ,  64    ,  67    ,
1348733,03/12/2015,  1    ,  49    ,  44    ,
1356241,03/12/2015,  2    ,  53    ,  61    ,
1363619,03/12/2015,  1    ,  62    ,  78    ,
1370669,03/12/2015,  4    ,  68    ,  87    ,
1372999,03/12/2015,  1    ,  44    ,  44    ,
1380788,03/12/2015,  1    ,  152    ,  166    ,
1423426,03/12/2015,  1    ,  84    ,  89    ,
1429125,03/12/2015,  2    ,  58    ,  62    ,
1431318,03/12/2015,  1    ,  77    ,  101    ,
1457717,03/12/2015,  1    ,  72    ,  79    ,
1460654,03/12/2015,  1    ,  43    ,  55    ,
1463048,03/12/2015,  1    ,  97    ,  100    ,
1463452,03/12/2015,  1    ,  43    ,  55    ,
1463473,03/12/2015,  1    ,  44    ,  44    ,
1479073,03/12/2015,  1    ,  84    ,  89    ,
1484789,03/12/2015,  1    ,  44    ,  44    ,
1491804,03/12/2015,  1    ,  63    ,  72    ,
1499609,03/12/2015,  1    ,  77    ,  101    ,
1500255,03/12/2015,  1    ,  44    ,  44    ,
105426,04/12/2015,  1    ,  63    ,  73    ,
1125040,04/12/2015,  1    ,  82    ,  95    ,
1135618,04/12/2015,  1    ,  77    ,  104    ,
1136017,04/12/2015,  1    ,  97    ,  102    ,
1136019,04/12/2015,  1    ,  44    ,  45    ,
1136020,04/12/2015,  1    ,  43    ,  56    ,
1139627,04/12/2015,  1    ,  43    ,  56    ,
1140597,04/12/2015,  2    ,  77    ,  88    ,
1141563,04/12/2015,  3    ,  100    ,  112    ,
1143363,04/12/2015,  2    ,  58    ,  63    ,
1143366,04/12/2015,  1    ,  54    ,  71    ,
1143405,04/12/2015,  1    ,  43    ,  56    ,
1144844,04/12/2015,  2    ,  74    ,  82    ,
1145000,04/12/2015,  1    ,  44    ,  45    ,
1145346,04/12/2015,  3    ,  66    ,  70    ,
1145538,04/12/2015,  1    ,  44    ,  45    ,
1145540,04/12/2015,  1    ,  84    ,  91    ,
1145678,04/12/2015,  2    ,  96    ,  107    ,
1147019,04/12/2015,  2    ,  64    ,  80    ,
1147091,04/12/2015,  1    ,  43    ,  56    ,
1147105,04/12/2015,  1    ,  56    ,  80    ,
1147199,04/12/2015,  2    ,  74    ,  80    ,
1147541,04/12/2015,  2    ,  70    ,  86    ,
1149639,04/12/2015,  1    ,  72    ,  73    ,
1149642,04/12/2015,  1    ,  72    ,  81    ,
1149711,04/12/2015,  1    ,  63    ,  73    ,
1149718,04/12/2015,  2    ,  63    ,  76    ,
1151738,04/12/2015,  2    ,  83    ,  93    ,
1151743,04/12/2015,  2    ,  87    ,  108    ,
1152051,04/12/2015,  1    ,  43    ,  56    ,
1152052,04/12/2015,  2    ,  77    ,  84    ,
1153456,04/12/2015,  1    ,  97    ,  102    ,
1153460,04/12/2015,  1    ,  43    ,  55    ,
1153463,04/12/2015,  3    ,  74    ,  85    ,
1153471,04/12/2015,  1    ,  84    ,  91    ,
1153473,04/12/2015,  2    ,  72    ,  81    ,
1153518,04/12/2015,  1    ,  43    ,  56    ,
1153519,04/12/2015,  1    ,  77    ,  104    ,
1153520,04/12/2015,  2    ,  77    ,  88    ,
1153525,04/12/2015,  1    ,  84    ,  91    ,
1153526,04/12/2015,  1    ,  84    ,  91    ,
1153527,04/12/2015,  2    ,  78    ,  86    ,
1153528,04/12/2015,  1    ,  82    ,  95    ,
1156658,04/12/2015,  2    ,  78    ,  86    ,
1166091,04/12/2015,  1    ,  142    ,  164    ,
1166831,04/12/2015,  1    ,  84    ,  91    ,
1170701,04/12/2015,  1    ,  43    ,  56    ,
1172591,04/12/2015,  1    ,  72    ,  81    ,
1174680,04/12/2015,  1    ,  62    ,  80    ,
1180626,04/12/2015,  2    ,  73    ,  94    ,
1181434,04/12/2015,  2    ,  87    ,  103    ,
1184404,04/12/2015,  5    ,  68    ,  80    ,
1196175,04/12/2015,  1    ,  43    ,  56    ,
1196189,04/12/2015,  1    ,  44    ,  45    ,
1204285,04/12/2015,  1    ,  97    ,  102    ,
1216328,04/12/2015,  3    ,  46    ,  47    ,
1221484,04/12/2015,  1    ,  62    ,  80    ,
1234443,04/12/2015,  1    ,  77    ,  104    ,
1241545,04/12/2015,  1    ,  34    ,  68    ,
1245775,04/12/2015,  1    ,  44    ,  45    ,
1271440,04/12/2015,  2    ,  72    ,  77    ,
1275785,04/12/2015,  1    ,  43    ,  56    ,
1276755,04/12/2015,  2    ,  80    ,  98    ,
1287824,04/12/2015,  2    ,  72    ,  81    ,
1294422,04/12/2015,  1    ,  84    ,  91    ,
1294702,04/12/2015,  4    ,  85    ,  94    ,
1310523,04/12/2015,  1    ,  43    ,  56    ,
1316043,04/12/2015,  2    ,  60    ,  63    ,
1319593,04/12/2015,  1    ,  102    ,  151    ,
1340370,04/12/2015,  3    ,  53    ,  64    ,
1343936,04/12/2015,  2    ,  60    ,  63    ,
1345915,04/12/2015,  1    ,  72    ,  81    ,
1348033,04/12/2015,  1    ,  44    ,  45    ,
1363619,04/12/2015,  3    ,  118    ,  135    ,
1370669,04/12/2015,  2    ,  92    ,  123    ,
1372999,04/12/2015,  3    ,  48    ,  60    ,
1380788,04/12/2015,  1    ,  76    ,  86    ,
1398161,04/12/2015,  1    ,  43    ,  56    ,
1431318,04/12/2015,  2    ,  60    ,  77    ,
1444116,04/12/2015,  1    ,  43    ,  56    ,
1456696,04/12/2015,  2    ,  97    ,  108    ,
1456867,04/12/2015,  1    ,  110    ,  119    ,
1458711,04/12/2015,  1    ,  44    ,  45    ,
1460642,04/12/2015,  1    ,  43    ,  56    ,
1460649,04/12/2015,  1    ,  77    ,  104    ,
1463473,04/12/2015,  1    ,  72    ,  81    ,
1478073,04/12/2015,  1    ,  63    ,  73    ,
101462,05/12/2015,  3    ,  95    ,  102    ,
105122,05/12/2015,  1    ,  82    ,  92    ,
1125040,05/12/2015,  1    ,  72    ,  79    ,
1136014,05/12/2015,  1    ,  56    ,  77    ,
1136017,05/12/2015,  3    ,  61    ,  74    ,
1136019,05/12/2015,  4    ,  95    ,  102    ,
1139627,05/12/2015,  1    ,  77    ,  101    ,
1141327,05/12/2015,  1    ,  77    ,  101    ,
1141563,05/12/2015,  2    ,  93    ,  99    ,
1141565,05/12/2015,  1    ,  76    ,  84    ,
1143403,05/12/2015,  1    ,  43    ,  54    ,
1143767,05/12/2015,  2    ,  66    ,  81    ,
1145346,05/12/2015,  1    ,  62    ,  78    ,
1145347,05/12/2015,  1    ,  84    ,  89    ,
1145538,05/12/2015,  3    ,  75    ,  81    ,
1145540,05/12/2015,  1    ,  62    ,  78    ,
1145678,05/12/2015,  4    ,  88    ,  98    ,
1147019,05/12/2015,  1    ,  77    ,  101    ,
1147091,05/12/2015,  1    ,  44    ,  44    ,
1147199,05/12/2015,  2    ,  97    ,  105    ,
1147528,05/12/2015,  2    ,  50    ,  61    ,
1147541,05/12/2015,  1    ,  77    ,  101    ,
1149710,05/12/2015,  2    ,  59    ,  78    ,
1149711,05/12/2015,  1    ,  78    ,  82    ,
1149718,05/12/2015,  4    ,  65    ,  79    ,
1151738,05/12/2015,  1    ,  76    ,  84    ,
1151862,05/12/2015,  1    ,  97    ,  99    ,
1152210,05/12/2015,  1    ,  76    ,  84    ,
1153456,05/12/2015,  3    ,  102    ,  107    ,
1153461,05/12/2015,  1    ,  70    ,  76    ,
1153463,05/12/2015,  1    ,  82    ,  92    ,
1153470,05/12/2015,  1    ,  132    ,  133    ,
